NAME,DATE
"JF - Jungle Fight 27","Apr / 21 / 2011"
"Shooto Brazil - Shooto Brazil 22","Apr / 01 / 2011"
"NCF - Nitrix Champion Fight 6","Feb / 19 / 2011"
"GFC - Gladiators Fighting Championship 1","May / 08 / 2010"
"K.O. - Fight 3","Apr / 10 / 2010"
"FHB - Full Heroes Battle 2","Feb / 05 / 2010"
"WC - Warrior's Challenge 4","Dec / 30 / 2009"
"BFL - Brazilian Fight League 5","Dec / 19 / 2009"
"BFC - Blackout FC 3","Sep / 05 / 2009"
"PF - Paranagua Fight 5","Aug / 07 / 2009"
"Nitrix - Show Fight 2","May / 16 / 2009"
"VIP - Stage 3","May / 02 / 2009"
"GF - Golden Fighters 1","Apr / 18 / 2009"
"FF - Floripa Fight 5","Mar / 07 / 2009"
"PF - Paranagua Fight 3","Nov / 11 / 2008"
"PF - Paranagua Fight 2","Sep / 05 / 2008"
"MFL 3 - Mixed Fight League","Sep / 25 / 2010"
"Ringside MMA 4 - Rivalry","Nov / 14 / 2009"
"Ringside MMA 2 - Rage Fighting","Aug / 22 / 2009"
"XMMA 7 - Inferno","Feb / 27 / 2009"
"XMMA 6 - House of Pain","Nov / 08 / 2008"
"XMMA 5 - It's Crow Time","Sep / 13 / 2008"
"Budo 16 - Round vs. James","Sep / 24 / 2016"
"BAMMA 24 - Kone vs. Phillips","Feb / 27 / 2016"
"CWFC - Fight Night 5","Apr / 12 / 2012"
"KnuckleUp MMA 8 - Eclipse","Oct / 29 / 2011"
"BAMMA 6 - Watson vs. Rua","May / 21 / 2011"
"Fight UK MMA - Fight UK 1","May / 02 / 2010"
"CFN - Celtic Fight Night 3","Mar / 06 / 2010"
"Trojan MMA - Trojan Warfare","Feb / 27 / 2010"
"BAMMA 1 - The Fighting Premiership","Jun / 27 / 2009"
"WFC 8 - D-Day","Apr / 18 / 2009"
"PFN - Predator Fight Night","Nov / 09 / 2008"
"Cage Rage - Contenders: Wales","Nov / 18 / 2007"
"MedVid - Anno Domini 1","Jun / 09 / 2007"
"MedVid - Anno Domini 2","Jan / 27 / 2007"
"CG 3 - Cage Gladiators 3","Dec / 03 / 2006"
"HOP 5 - Fight Night 5","Apr / 09 / 2006"
"HOP 3 - Next Generation","Jul / 24 / 2005"
"Dana White's Tuesday Night Contender Series Brazil - Season 1, Episode 2","Aug / 11 / 2018"
"EBD 3 - European Beatdown 3","Mar / 17 / 2018"
"Krwawy Sport 1 - Southampton","Mar / 11 / 2018"
"UCMMA 54 - Ultimate Challenge MMA 54","Feb / 10 / 2018"
"Brave Combat Federation - Brave 8: The Rise of Champions","Aug / 12 / 2017"
"Katana Fight - Gold Edition","Mar / 25 / 2017"
"PRVT - Garuva Top Fight","Aug / 16 / 2015"
"PRVT - Afonso Pena Top Fight 3","Jun / 28 / 2015"
"Peru FC - Peru Fighting Championship 21","May / 28 / 2015"
"Team Nogueira - Team Nogueira Beach","Nov / 29 / 2014"
"Gigante Fight MMA - Gigante Fight 2","Oct / 11 / 2014"
"UF - Uba Fight 5","Sep / 13 / 2014"
"CIMMA - Circuito Invictus de MMA 2","Dec / 14 / 2013"
"WEC 39 - Brown vs. Garcia","Mar / 01 / 2009"
"XFL - Xtreme Fighting League","Mar / 15 / 2008"
"HRP - Fight Night","Nov / 16 / 2007"
"MOTC 16 - Masters of the Cage 16","Sep / 28 / 2007"
"PXC - Pacific Xtreme Combat 28","Nov / 26 / 2011"
"Gorilla Warfare 3 - Confrontation","Nov / 21 / 2009"
"PXC 17 - Fearless","Mar / 27 / 2009"
"Geran Haga - Blood Wars 1","Feb / 09 / 2007"
"Fist Fight League - Fist Fight Night 2","Sep / 30 / 2017"
"Combate Americas - Road to the Championship 3","Apr / 18 / 2016"
"GCS 3 - Hub City Havoc","Apr / 25 / 2015"
"FF - Fury Fighting 3","Jan / 24 / 2015"
"XFL - Rage on the River 5","Nov / 15 / 2014"
"XFL - Rage on the River 4","Jun / 27 / 2014"
"XFL - Rage on the River 3","Apr / 18 / 2014"
"Rumble Time Promotions - Destruction","Mar / 14 / 2014"
"IFC - Ignite Fighting Championship","Jun / 22 / 2013"
"IFC - Ignite Fighting Championship","Apr / 13 / 2013"
"SPAMMA - South Plains Amateur MMA","Jan / 26 / 2013"
"CES MMA 41 - Bessette vs. Croom","Jan / 27 / 2017"
"TSE - Rocky Mountain Rubicon 3","Oct / 29 / 2016"
"New League Fights - The Takeover","Apr / 16 / 2016"
"JMMAS - Jackson's MMA Series 17","Feb / 13 / 2016"
"PACF - PA Cage Fight 20","Feb / 28 / 2015"
"LFC 36 - Legacy Fighting Championship 36","Oct / 17 / 2014"
"Gladiators of the Cage - The Road to Glory 7","Jul / 19 / 2014"
"TWEF - Turf Wars 18","May / 17 / 2014"
"BB - Bluegrass Brawl 12","May / 09 / 2014"
"Gladiators of the Cage - The North Shore's Rise to Power 3","Dec / 07 / 2013"
"Rocktagon MMA 26 - Veni, Vidi, Vici","May / 04 / 2013"
"Dollar D Promotions - Rattler Rumble","Apr / 14 / 2012"
"Golden Lotus Productions - Fostoria Fight Night","Mar / 24 / 2012"
"NAAFS - Proving Ground MMA Series 9","Jul / 16 / 2011"
"LFA 41 - Moises vs. Peterson","Jun / 01 / 2018"
"LFA 34 - Watley vs. Jenkins","Mar / 02 / 2018"
"KOTC - Destructive Intent","Jul / 23 / 2016"
"KOTC - Generation X","Apr / 08 / 2016"
"KOTC - Battle at the Lake","Nov / 14 / 2015"
"KOTC - Warriors Collide","Aug / 08 / 2015"
"KOTC - Total Dominance","May / 16 / 2015"
"Dakota FC 21 - Spring Brawl 2015","Apr / 18 / 2015"
"NAFC - Summer Slam","Jul / 26 / 2014"
"CCP - Complete Cage Promotions","Jun / 07 / 2014"
"Great Lakes Combat Association - The Battle At Bad River","Nov / 16 / 2013"
"Madtown Throwdown 29 - Unstoppable","Jan / 05 / 2013"
"KOTC - Trump Card","Jun / 30 / 2012"
"XFO 43 - Xtreme Fighting Organization 43","Apr / 13 / 2012"
"Madtown Throwdown 26 - The Return","Jan / 07 / 2012"
"Combat USA - Country USA 1","Jun / 25 / 2011"
"ECO - Extreme Cagefighting Organization 7","Aug / 21 / 2010"
"Combat USA - 21","Jun / 18 / 2010"
"ECO - Extreme Cagefighting Organization 5","May / 08 / 2010"
"KTK 31 - Immortality","Apr / 24 / 2010"
"RFN - Racine Fight Night 6","Feb / 27 / 2010"
"IFC - Wiuff vs. Newcomb","Jan / 08 / 2010"
"Professional Fighters League - PFL 6: 2019 Regular Season","Aug / 08 / 2019"
"Professional Fighters League - PFL 3: 2019 Regular Season","Jun / 06 / 2019"
"PC MMA - Pinnacle Combat 17","Oct / 04 / 2014"
"KOTC - Regulators","Jan / 19 / 2013"
"Strikeforce - Rockhold vs. Kennedy","Jul / 14 / 2012"
"SFS 1 - Mein vs. Zaromskis","Jun / 10 / 2011"
"Knockout Entertainment - MMA: The Reckoning","Apr / 02 / 2011"
"RITC - Rumble in the Cage 42","Feb / 19 / 2011"
"RITC - Rumble in the Cage 41","Nov / 06 / 2010"
"RITC - Rumble in the Cage 40","Aug / 26 / 2010"
"PFC - Pure Fighting Championships 5","Jul / 24 / 2010"
"LGIO MMA 1 - MacDonald vs. Horwich","Apr / 23 / 2010"
"PFC - Pure Fighting Championships 4","Mar / 12 / 2010"
"RITC - Rumble in the Cage 38","Jan / 23 / 2010"
"RITC - Rumble in the Cage 34","Apr / 11 / 2009"
"PFC - Pure Fighting Championships 2","Mar / 13 / 2009"
"TKO 35 - Quenneville vs. Hioki","Oct / 03 / 2008"
"Vipers MMA - Venom at the Snakepit","Aug / 29 / 2008"
"RITC - Rumble in the Cage 30","Jun / 28 / 2008"
"TKO 32 - Ultimatum","Feb / 28 / 2008"
"RITC - Rumble in the Cage 27","Dec / 31 / 2007"
"UCW 10 - X-Factor","Nov / 30 / 2007"
"RITC - Rumble in the Cage 26","Oct / 27 / 2007"
"UCW 9 - September to Remember","Sep / 07 / 2007"
"UCW 8 - Natural Invasion","Jun / 23 / 2007"
"UMAC - Ultimate Martial Arts Championship 3","Feb / 17 / 2007"
"RITC - Rumble in the Cage 21","Dec / 30 / 2006"
"UCW 6 - Warzone","Oct / 28 / 2006"
"KOTC - Insurrection","Oct / 06 / 2006"
"RITC - Rumble in the Cage 18","Sep / 30 / 2006"
"UMAC - Ultimate Martial Arts Championship 2","Aug / 26 / 2006"
"RITC - Rumble in the Cage 17","Jun / 17 / 2006"
"RITC - Rumble in the Cage 15","Feb / 18 / 2006"
"LFC 47 - Legacy Fighting Championship 47","Oct / 16 / 2015"
"NFC 75 - Wild Bill's Fight Night 75","Jun / 27 / 2015"
"WSOF 17 - Shields vs. Foster","Jan / 17 / 2015"
"USFFC 21 - Derailed","Nov / 08 / 2014"
"Rings of Dreams - Fight Night 14","May / 17 / 2014"
"USFFC 15 - Rinaldi vs. Rogers","Dec / 06 / 2013"
"CDMMA - Complete Devastation 2","Nov / 12 / 2011"
"TCC 3 - Nowhere to Hide","Oct / 23 / 2010"
"PCF - Premier Cage Fighting 3","Sep / 18 / 2010"
"Fight Lab Promotions - Epicentre Cage Fights 3","May / 07 / 2010"
"ECCF 9 - Elite Championship Cage Fighting 9","Oct / 10 / 2009"
"SF 13 - Jardine vs. Prangley","Sep / 11 / 2010"
"Astra - Yoshida's Farewell","Apr / 25 / 2010"
"Sengoku - Eleventh Battle","Nov / 07 / 2009"
"Sengoku - Fifth Battle","Sep / 28 / 2008"
"Sengoku - Third Battle","Jun / 08 / 2008"
"Strikeforce - Strikeforce at the Dome","Feb / 23 / 2008"
"CHF - Crazy Horse Fights","Dec / 11 / 2007"
"Bodog Fight - Clash of the Nations","Dec / 15 / 2006"
"Bodog Fight - To the Brink of War","Aug / 22 / 2006"
"AFC 17 - Absolute Fighting Championships 17","Jun / 24 / 2006"
"FT 1 - Full Throttle 1","Apr / 21 / 2005"
"AFC 6 - Absolute Fighting Championships 6","Dec / 06 / 2003"
"AFC 5 - Absolute Fighting Championships 5","Sep / 05 / 2003"
"AFC 4 - Absolute Fighting Championships 4","Jul / 19 / 2003"
"HOOKnSHOOT - Absolute Fighting Championships 3","May / 24 / 2003"
"Pancrase - 2007 Neo-Blood Tournament Finals","Jul / 27 / 2007"
"TFC 3 - Top Fighting Championships 3","May / 02 / 2007"
"GFC 1 - Gold Fighters Championship","May / 20 / 2006"
"JF - Jungle Fight 5","Nov / 26 / 2005"
"FX3 - Battle of Britain","Oct / 15 / 2005"
"UK-1 - Fight Night","Sep / 17 / 2005"
"Meca 12 - Meca World Vale Tudo 12","Jul / 09 / 2005"
"RMMAC - Rio MMA Challenge 1","May / 12 / 2005"
"Shooto Americas - Shooto Brazil 7","Mar / 19 / 2005"
"Shooto Brazil - Never Shake","Oct / 23 / 2004"
"EFC 1 - Eco Fight Championship 1","Aug / 10 / 2004"
"Gladiator Challenge - Impulse","Nov / 13 / 2010"
"Brave CF 23 - Pride & Honor","Apr / 19 / 2019"
"Titan FC 48 - Torres vs. Orellano","Feb / 16 / 2018"
"Titan FC 43 - Torres vs. Nobre","Jan / 21 / 2017"
"Tuff-N-Uff - 2015 IMMAF World Championships: Day 5, Cage A","Jul / 11 / 2015"
"Tuff-N-Uff - 2015 IMMAF World Championships: Day 4, Cage B","Jul / 09 / 2015"
"Tuff-N-Uff - 2015 IMMAF World Championships: Day 2, Cage B","Jul / 07 / 2015"
"Tuff-N-Uff - 2015 IMMAF World Championships: Day 1, Cage B","Jul / 06 / 2015"
"Tuff-N-Uff - 2014 IMMAF World Championships: Day 3, Cage B","Jul / 02 / 2014"
"Tuff-N-Uff - 2014 IMMAF World Championships: Day 2, Cage A","Jul / 01 / 2014"
"Tuff-N-Uff - 2014 IMMAF World Championships: Day 1, Cage A","Jun / 30 / 2014"
"WEC 42 - Torres vs. Bowles","Aug / 09 / 2009"
"PFC 8 - A Night of Champions","May / 08 / 2008"
"IE - Independent Event","Jun / 01 / 2007"
"Bring it On - Under Destruction","Apr / 28 / 2007"
"WC 2 - Warrior Cup 2","Apr / 07 / 2007"
"CFC - Border Warz","Oct / 14 / 2006"
"UFP - Supremacy","Jun / 03 / 2006"
"WFC 14 - Berkovic vs. Bailey","May / 30 / 2015"
"WSOF 16 - Palhares vs. Fitch","Dec / 13 / 2014"
"559 Fights - 559 Fights 26","Jun / 13 / 2014"
"559 Fights - 559 Fights 13","May / 11 / 2013"
"559 Fights - 559 Fights 9","Jan / 12 / 2013"
"559 Fights - 559 Fights 8","Dec / 08 / 2012"
"UFC Fight Night 75 - Barnett vs. Nelson","Sep / 26 / 2015"
"Impact FC 1 - The Uprising: Brisbane","Jul / 10 / 2010"
"Dream - Dream 13","Mar / 22 / 2010"
"Sengoku - Second Battle","May / 18 / 2008"
"Pride 30 - Fully Loaded","Oct / 23 / 2005"
"NJPW - Ultimate Crush","Oct / 13 / 2003"
"Pancrase - 10th Anniversary Show","Aug / 31 / 2003"
"NJPW - Ultimate Crush","May / 02 / 2003"
"UFC 30 - Battle on the Boardwalk","Feb / 23 / 2001"
"SB 16 - SuperBrawl 16","Feb / 08 / 2000"
"SB 13 - SuperBrawl 13","Sep / 07 / 1999"
"UFCF - Night of Champions","Sep / 19 / 1998"
"UFCF - Night of Champions","Mar / 14 / 1998"
"UFCF - Road to the Championships 2","Sep / 06 / 1997"
"UFCF - Road to the Championships 1","Jul / 07 / 1997"
"UFCF - Clash of the Titans","Jan / 11 / 1997"
"KOTC - Total Elimination","Oct / 03 / 2015"
"WFC 12 - Ricetti vs. Emmett","Nov / 15 / 2014"
"WFC 7 - Griffin vs. Gonzalez","Nov / 16 / 2013"
"FFC 36 - Final Fight Championship 36: Ambang vs. Chub","May / 09 / 2019"
"COGA 60 - Supreme Showdown 3","Feb / 17 / 2018"
"CS - CageSport 46","Jul / 15 / 2017"
"CS - CageSport 44","Feb / 25 / 2017"
"CS - CageSport 43","Dec / 17 / 2016"
"SFL 49 - SFL America 9: Seattle vs. Portland","May / 07 / 2016"
"SFL 45 - SFL America 7","Dec / 12 / 2015"
"KOTC - Rogue Wave","Sep / 05 / 2015"
"Main Event Sports - Main Event MMA 2","Apr / 19 / 2014"
"FCFF - Rumble at the Roseland 74","Oct / 12 / 2013"
"FCFF - Rumble at the Roseland 71","May / 18 / 2013"
"FCFF - Rumble at the Roseland 70","Mar / 09 / 2013"
"FCFF - Rumble at the Roseland 67","Nov / 10 / 2012"
"FCFF - Rumble at the Roseland 57","May / 21 / 2011"
"FCFF - Rumble at the Roseland 56","Apr / 23 / 2011"
"FCFF - Rumble at the Roseland 55","Mar / 05 / 2011"
"Fury FC 16 - Fury Fighting Championship 16","Apr / 28 / 2017"
"Garcia Promotions - Cage Combat 27","Dec / 17 / 2016"
"Fury FC 13 - Fury Fighting Championship 13","Nov / 04 / 2016"
"Fury FC 12 - Fury Fighting Championship 12","Sep / 10 / 2016"
"SF - Southwest Fury","Mar / 10 / 2007"
"HD MMA 13 - Avila vs Deen","Aug / 25 / 2018"
"Invicta FC 29 - Kaufman vs. Lehner","May / 04 / 2018"
"HD MMA 9 - Rampage at Remington","Jul / 22 / 2017"
"HD MMA 7 - Avila vs. Montano","Jan / 07 / 2017"
"XKO - Xtreme Knockout 32","Aug / 27 / 2016"
"TWC 13 - Impact","Jan / 27 / 2012"
"KOTC - Future Legends 12","Jan / 05 / 2013"
"KOTC - Future Legends 10","Oct / 20 / 2012"
"CageSport 48 - Erosa vs. Nuro","Dec / 16 / 2017"
"GKO 11 - Global Knockout 11","Nov / 04 / 2017"
"CS - CageSport 45","Apr / 22 / 2017"
"Prime Fighting 8 - Springer vs. Erosa","Oct / 08 / 2016"
"KOTC - Battle Zone","May / 19 / 2016"
"SFL 37 - SFL America 3","Feb / 21 / 2015"
"SFL 36 - SFL America 2","Dec / 13 / 2014"
"KOTC - Seek and Destroy","May / 22 / 2014"
"CS - CageSport 29","Feb / 08 / 2014"
"CS - CageSport 25","Jul / 06 / 2013"
"CS - CageSport 24","Apr / 27 / 2013"
"CS - CageSport 21","Sep / 29 / 2012"
"CS - CageSport 19","Apr / 28 / 2012"
"CS - Cagesport 18","Feb / 25 / 2012"
"CS - CageSport 17","Dec / 03 / 2011"
"CS - CageSport 16","Oct / 01 / 2011"
"LOTC - Lords of the Cage","Jun / 10 / 2011"
"CS - CageSport 14","Apr / 23 / 2011"
"CS - CageSport 12","Oct / 02 / 2010"
"UFC - The Ultimate Fighter Season 22 Opening Round, Day 5","Aug / 05 / 2015"
"Combate Americas - Empire Rising","Oct / 14 / 2016"
"Combate Americas - Road to the Championship 5","May / 09 / 2016"
"Bellator 150 - Kongo vs. Spartan","Feb / 26 / 2016"
"Cageside Promotions - Kansas City Fighting Alliance 14","Apr / 25 / 2015"
"BFC - Blackout Fighting Championship 22","May / 24 / 2014"
"WEF - Cage Fight for a Cause","Nov / 20 / 2010"
"COTC - Conquest of the Cage 11","Apr / 19 / 2012"
"CS - CageSport 8","Dec / 05 / 2009"
"IFC - Caged Combat","Aug / 15 / 2009"
"EF - ExciteFight","May / 09 / 2009"
"UFC - The Ultimate Fighter Season 18 Quarterfinals, Day 1","Jun / 06 / 2013"
"MLCF - Moses Lake Cage Fights","Feb / 28 / 2009"
"EF - ExciteFight","Feb / 06 / 2009"
"CG 24 - Celtic Gladiator 24","Jun / 29 / 2019"
"King of Kings 69 - World Series 2019 in Vilnius","Mar / 16 / 2019"
"Bushido Lithuania - MMA Bushido 74","May / 04 / 2018"
"MMA Bushido / King of Kings - Vol. 35: KOK Hero's World Series 2018 in Vilnius","Mar / 17 / 2018"
"MMA Bushido / King of Kings - KOK World Grand Prix 2017 in Kaunas","Sep / 23 / 2017"
"King of Kings - KOK World Grand Prix 2016 in Vilnus","Mar / 19 / 2016"
"GCF Challenge - Back in the Fight 4","Mar / 27 / 2015"
"CF 9 - Carelia Fight 9","Sep / 07 / 2013"
"Bushido Lithuania - SWAT 30","Apr / 14 / 2012"
"ROC 59 - Ring of Combat 59","Jun / 02 / 2017"
"ROC 58 - Ring of Combat 58","Feb / 24 / 2017"
"ROC 57 - Ring of Combat 57","Nov / 18 / 2016"
"ROC 46 - Ring of Combat 46","Sep / 20 / 2013"
"ROC 45 - Ring of Combat 45","Jun / 14 / 2013"
"Xtreme Caged Combat - Backlash","Nov / 02 / 2012"
"MF - Matrix Fights 6","Jul / 13 / 2012"
"Helster MMA - Fight Night","Oct / 08 / 2011"
"MF - Matrix Fights 3","Oct / 29 / 2010"
"AFL - Asylum Fight League 24","Dec / 11 / 2009"
"AFL - Asylum Fight League 18","Sep / 18 / 2009"
"Real Fight - Double Impact","Dec / 08 / 2018"
"RFC Way of the Dragon 2 - Taiwan Pro Combat Championship","Jul / 07 / 2018"
"PXC 56 - Pacific Xtreme Combat 56","Mar / 25 / 2017"
"KZMMAF - Battle of Nomads 9","Aug / 07 / 2016"
"AOW 16 - Art of War 16","Jan / 16 / 2016"
"Top FC 5 - Top Fighting Championship 5","Feb / 07 / 2015"
"Top FC - National League 1","Dec / 08 / 2013"
"WMMAA - 5th World MMA Championships 2017, Day 1","Oct / 06 / 2017"
"AFC 43 - Baby vs. Dragao","Aug / 13 / 2016"
"SBC 10 - Serbian Battle Championship 10","Jul / 09 / 2016"
"AFC - Aspera Fighting Championship 38","May / 27 / 2016"
"AFC - Aspera FC 13","Nov / 02 / 2014"
"AFC - Aspera FC 8","Jun / 14 / 2014"
"Smash Fight 3 - Rising Stars","Dec / 07 / 2013"
"FF - Felino Fight 3","Sep / 21 / 2013"
"NCF - Nitrix Champion Fight 12","Aug / 18 / 2012"
"MF - Max Fight 9","Jul / 16 / 2011"
"CM System - Challenger","Sep / 19 / 2010"
"AGF - Arena Gold Fights 2","Jul / 17 / 2010"
"MTL - Final","Nov / 10 / 2007"
"MTL - Mo Team League 2","Sep / 29 / 2007"
"MF - Minotauro Fights 5","Dec / 09 / 2006"
"DF - Demo Fight 1","Jul / 16 / 2006"
"Shooto Brazil - Shooto Brazil 31","Jun / 29 / 2012"
"CEF - Coliseu Extreme Fight 2","Mar / 18 / 2012"
"Fort MMA - Formiga vs. Indio","Dec / 15 / 2011"
"Shooto Brazil - Shooto Brazil 26","Oct / 29 / 2011"
"TPF 7 - Deck the Halls","Dec / 02 / 2010"
"Shooto - Revolutionary Exchanges 1: Undefeated","Jul / 19 / 2009"
"Shooto - Brazil 9","Nov / 29 / 2008"
"Shooto Brazil - Shooto Brazil 8","Aug / 30 / 2008"
"OBF - Original Bairros Fight 7","Mar / 09 / 2008"
"HF - Hikari Fight","Jan / 14 / 2006"
"MF - Mossoro Fight","Aug / 26 / 2005"
"TF - Tremores Fight","May / 13 / 2005"
"PF - Pyramid Fights 12","Jun / 22 / 2019"
"PF - Pyramid Fights 6","Mar / 17 / 2018"
"RCC 14 - Revolution Combat Championships 14","Dec / 29 / 2017"
"PF - Pyramid Fights 3","Aug / 12 / 2017"
"OTCMMA - Off The Chain MMA 3","Oct / 26 / 2013"
"Prize Fight Promotions - Mid South MMA Championships 7","Jun / 09 / 2012"
"AXC 14 - Night of Champions","Jun / 24 / 2011"
"Brickhouse MMA - Beatdown 5: A Miracle for Miric","Apr / 30 / 2011"
"AXC 12 - Valentine's Day Massacre 3","Feb / 12 / 2011"
"AXC 11 - Conway Conflict","Dec / 11 / 2010"
"WSOF 19 - Gaethje vs. Palomino","Mar / 28 / 2015"
"WSOF 11 - Gaethje vs. Newell","Jul / 05 / 2014"
"WSOF 6 - Burkman vs. Carl","Oct / 26 / 2013"
"WSOF 3 - Fitch vs. Burkman 2","Jun / 14 / 2013"
"RITC - Rage in the Cage 164","Nov / 16 / 2012"
"RITC - Rage in the Cage 162","Sep / 29 / 2012"
"ROF 43 - Bad Blood","Jun / 02 / 2012"
"ROF 42 - Who's Next","Dec / 17 / 2011"
"BTT MMA 2 - Genesis","Oct / 01 / 2011"
"ROF 41 - Bragging Rights","Aug / 20 / 2011"
"FTW - War","Apr / 17 / 2010"
"ROF 35 - Summer Brawl","Aug / 01 / 2009"
"RITC 127 - Rage in the Cage 127","May / 16 / 2009"
"BUTS - Battle Under The Stars 1","Aug / 02 / 2008"
"LFC 55 - Legacy Fighting Championship 55","May / 13 / 2016"
"RITC - Rage in the Cage OKC 44","Feb / 27 / 2016"
"IXFA 8 - Delta Downs","Jul / 07 / 2012"
"IMKF - Immortal Kombat Fighting","Jan / 28 / 2012"
"IXFA - Extreme Fighting","Apr / 23 / 2011"
"IXFA - International Xtreme Fight Association","Oct / 16 / 2010"
"Rizin FF - Rizin 14","Dec / 31 / 2018"
"Warfare 9 - Apocalypse","Jun / 21 / 2013"
"Warfare 8 - Armageddon","Mar / 08 / 2013"
"Warfare 7 - Invasion","Dec / 07 / 2012"
"Warfare 6 - Friday Night Fights","Aug / 24 / 2012"
"EC / Conflict MMA - Extreme Challenge 211","May / 12 / 2012"
"QFGC 1 - The Quest Begins","Mar / 24 / 2012"
"Conflict MMA - Fight Night at the Point 4","Feb / 25 / 2012"
"Bellator MMA - Bellator 127","Oct / 03 / 2014"
"Bellator MMA - Bellator 103","Oct / 11 / 2013"
"Strikeforce - Challengers 12","Nov / 19 / 2010"
"DTP - Disturbing the Peace","Jun / 27 / 2009"
"Strikeforce - Playboy Mansion 2","Sep / 20 / 2008"
"JG and TKT Promotions - Fighting 4 Kidz","Aug / 30 / 2008"
"EC 82 - Extreme Challenge 82","Aug / 18 / 2007"
"EC 77 - Extreme Challenge 77","Apr / 28 / 2007"
"EC 76 - Extreme Challenge 76","Mar / 31 / 2007"
"TFC 6 - Total Fight Challenge 6","Sep / 09 / 2006"
"EC 68 - Extreme Challenge 68","Jul / 15 / 2006"
"NLF 2 - Next Level Fighting 2","Nov / 23 / 2005"
"IGF - Inoki Genome Fight 4","Aug / 29 / 2015"
"IGF - Inoki Bom-Ba-Ye 2014","Dec / 31 / 2014"
"Global Knockout - The Return","Jun / 14 / 2014"
"AFP - The Arena 10","Aug / 14 / 2009"
"WCK Muay Thai - Team WCK vs. Team Wu Lin Feng","Nov / 02 / 2013"
"UFA 1 - Clash at the Coliseum","Jun / 11 / 2010"
"Glory of Heroes - New Zealand vs. China","Mar / 04 / 2018"
"WLF - W.A.R.S. 19","Nov / 11 / 2017"
"WLF - W.A.R.S. 14","May / 20 / 2017"
"WLF - W.A.R.S. 13","Apr / 22 / 2017"
"Rizin 3 - Rizin Fighting World Grand Prix 2016: 2nd Round","Dec / 29 / 2016"
"PXC - Pacific Xtreme Combat 52","Mar / 18 / 2016"
"MIMMA - Malaysian Invasion: Mixed Martial A'rr","Jun / 01 / 2015"
"Kunlun Fight 18 - Night of Cage Fighting","Jan / 18 / 2015"
"MIMMA - Malaysian Invasion 2: Grand Finals","Oct / 25 / 2014"
"Kunlun Fight 1 - World Tour","Jan / 25 / 2014"
"World Team USA - Fight for Peace","Oct / 23 / 2013"
"BFC - Bandung Fighting Club","Sep / 29 / 2013"
"PRO Fighting - PRO FC 8","Aug / 04 / 2013"
"Rage in the Cage - MMA Fighting Championship","Oct / 13 / 2012"
"Legend FC - Legend Fighting Championship 10","Aug / 24 / 2012"
"The Cage 2 - USA vs. New Zealand","Dec / 02 / 2011"
"SCF - Supremacy Cage Fighting 7","Nov / 27 / 2010"
"Fight Shop New Zealand - Hexecution","Oct / 30 / 2010"
"MFC 31 - The Rundown","Oct / 07 / 2011"
"MFC 23 - Unstoppable","Dec / 04 / 2009"
"Heat XC 4 - Hysteria","Nov / 06 / 2009"
"EFC 6 - Home Coming","Oct / 11 / 2008"
"Raw Combat - Resurrection","Jun / 20 / 2008"
"XMMA 4 - Xtreme MMA","May / 17 / 2008"
"KOTC - Avalanche","Dec / 15 / 2007"
"KOTC - Megiddo","Apr / 28 / 2007"
"KOTC - Detonator","Sep / 29 / 2006"
"KOTC - Anarchy","Feb / 11 / 2006"
"EFC - Extreme Fighting Challenge 4","Oct / 15 / 2005"
"EFC - Extreme Fighting Challenge 3","Oct / 16 / 2004"
"TKO 15 - Unstoppable","Feb / 28 / 2004"
"TKO 14 - Road Warriors","Nov / 29 / 2003"
"WFC - Western Freestyle Championships","Oct / 12 / 2003"
"WFF 5 - New Blood","Jun / 28 / 2003"
"MFC 7 - Undisputed","May / 31 / 2003"
"MFC 6 - Road To Gold","Feb / 22 / 2003"
"XFC - Combat Showdown","Nov / 23 / 2002"
"WFF 3 - World Freestyle Fighting 3","Oct / 25 / 2002"
